symbol,date,entry_time,exit_time,side,entry_price,exit_price,qty,pnl,exit_reason,hold_duration_bars,hold_duration_days,entry_rsi,entry_atr,sl_px,tp_px
SOXL,2025-12-12,2025-12-12 16:15:00+00:00,2025-12-12 20:30:00+00:00,LONG,42.47,41.17076593081082,47,-61.06400125189125,SL,17,0.18,24.509037978989113,0.8661560461261179,41.17076593081082,44.635390115315296
META,2025-12-09,2025-12-09 14:45:00+00:00,2025-12-09 18:30:00+00:00,LONG,656.245,658.99,3,8.235000000000014,MeanRev,15,0.16,18.097234654276534,2.2417756003880323,652.882336599418,661.84943900097
META,2025-12-10,2025-12-10 14:45:00+00:00,2025-12-10 18:00:00+00:00,LONG,649.83,646.5869413696789,3,-9.729175890963347,SL,13,0.14,23.152677978736335,2.1620390868807586,646.5869413696789,655.2350977172019
DELL,2025-12-12,2025-12-12 16:30:00+00:00,2025-12-12 19:15:00+00:00,LONG,132.705,131.07605613681787,15,-24.43415794773216,SL,11,0.11,23.32406845530916,1.0859625754547682,131.07605613681787,135.41990643863693
VRT,2025-12-09,2025-12-09 15:00:00+00:00,2025-12-09 20:45:00+00:00,LONG,176.81,178.395,11,17.435000000000088,EOD,23,0.24,24.842007631017736,1.8790520226617806,173.99142196600732,181.50763005665445
SMH,2025-12-12,2025-12-12 16:15:00+00:00,2025-12-12 20:45:00+00:00,LONG,356.05,354.04,5,-10.049999999999955,EOD,18,0.19,24.760712662177312,2.1040498629557685,352.89392520556635,361.31012465738945
AVGO,2025-12-03,2025-12-03 14:45:00+00:00,2025-12-03 15:15:00+00:00,LONG,370.88,376.81473397775466,5,29.673669888773304,TP,2,0.02,17.97818811333653,2.373893591101854,367.3191596133472,376.81473397775466
GOOGL,2025-12-08,2025-12-08 18:00:00+00:00,2025-12-08 20:45:00+00:00,LONG,312.4,313.8,6,8.400000000000205,MeanRev,11,0.11,23.10102918668899,1.1757075211100898,310.63643871833483,315.3392688027752
ADBE,2025-12-15,2025-12-15 15:15:00+00:00,2025-12-15 16:15:00+00:00,LONG,345.25,350.7145431495321,5,27.322715747660595,TP,4,0.04,23.68780798581477,2.18581725981284,341.9712741102807,350.7145431495321
MU,2025-12-12,2025-12-12 15:15:00+00:00,2025-12-12 15:45:00+00:00,LONG,246.495,243.048460858294,8,-27.572313133648095,SL,2,0.02,24.168514654032364,2.297692761137336,243.048460858294,252.23923190284336
MU,2025-12-12,2025-12-12 16:00:00+00:00,2025-12-12 20:45:00+00:00,LONG,242.2,241.09,8,-8.879999999999882,EOD,19,0.2,21.30705080701898,2.4479850569310213,238.52802241460347,248.31996264232754
MU,2025-12-16,2025-12-16 14:45:00+00:00,2025-12-16 15:30:00+00:00,LONG,235.04,232.3327569364492,2,-5.414486127101611,SL,3,0.03,22.89381223877382,1.804828709033878,232.3327569364492,239.5520717725847
TSM,2025-12-12,2025-12-12 15:30:00+00:00,2025-12-12 16:00:00+00:00,LONG,295.675,293.2662690486493,6,-14.452385708104316,SL,2,0.02,23.501493654530123,1.6058206342338082,293.2662690486493,299.6895515855845
TSM,2025-12-12,2025-12-12 16:15:00+00:00,2025-12-12 20:45:00+00:00,LONG,293.38,292.08,6,-7.800000000000068,EOD,18,0.19,24.031764491106728,1.7937164480363232,290.6894253279455,297.8642911200908
CRWV,2025-12-08,2025-12-08 15:30:00+00:00,2025-12-08 16:00:00+00:00,LONG,82.065,80.32333780793566,8,-13.933297536514715,SL,2,0.02,24.864365369397447,1.1611081280428932,80.32333780793566,84.96777032010723
CRWV,2025-12-08,2025-12-08 16:15:00+00:00,2025-12-08 17:45:00+00:00,LONG,80.77,83.6175169071704,8,22.780135257363213,TP,6,0.06,23.96889129475106,1.139006762868161,79.06148985569776,83.6175169071704
CRWV,2025-12-11,2025-12-11 15:00:00+00:00,2025-12-11 17:00:00+00:00,LONG,81.98,85.68,24,88.80000000000007,MeanRev,8,0.08,24.348055867798976,1.5292826166975857,79.68607607495363,85.80320654174398
CRWV,2025-12-12,2025-12-12 16:15:00+00:00,2025-12-12 16:30:00+00:00,LONG,79.86,77.86086630907627,25,-49.97834227309319,SL,1,0.01,21.3516895555163,1.3327557939491501,77.86086630907627,83.19188948487287
GS,2025-12-16,2025-12-16 18:00:00+00:00,2025-12-16 19:15:00+00:00,LONG,875.78,882.645,2,13.730000000000018,MeanRev,5,0.05,24.065733698210607,3.15527723380255,871.0470841492961,883.6681930845064
EBAY,2025-12-15,2025-12-15 15:15:00+00:00,2025-12-15 15:30:00+00:00,LONG,82.505,83.64760097274771,8,9.14080778198172,TP,1,0.01,23.60503203933753,0.45704038909908673,81.81943941635137,83.64760097274771
IBM,2025-12-12,2025-12-12 16:30:00+00:00,2025-12-12 17:45:00+00:00,LONG,304.64,307.52893046446485,6,17.33358278678918,TP,5,0.05,23.50869594077733,1.155572185785947,302.9066417213211,307.52893046446485
HLT,2025-12-02,2025-12-02 14:45:00+00:00,2025-12-02 15:15:00+00:00,LONG,279.82,278.6187572740825,7,-8.40869908142247,SL,2,0.02,19.23655939622455,0.8008284839450148,278.6187572740825,281.82207120986254
HLT,2025-12-04,2025-12-04 15:00:00+00:00,2025-12-04 15:30:00+00:00,LONG,274.95,277.12425666316955,7,15.219796642186907,TP,2,0.02,18.44115593783313,0.8697026652678193,273.64544600209825,277.12425666316955
HLT,2025-12-04,2025-12-04 16:00:00+00:00,2025-12-04 18:00:00+00:00,LONG,274.53,273.1173254182093,7,-9.888722072534676,SL,8,0.08,23.75220706420471,0.9417830545271287,273.1173254182093,276.8844576363178
CME,2025-12-02,2025-12-02 15:00:00+00:00,2025-12-02 16:00:00+00:00,LONG,276.87,275.90063922761993,7,-6.785525406660497,SL,4,0.04,22.70680231226632,0.6462405149200338,275.90063922761993,278.4856012873001
DE,2025-11-26,2025-11-26 14:45:00+00:00,2025-11-26 15:00:00+00:00,LONG,476.21,483.75374372573003,4,30.174974902920212,TP,1,0.01,15.105741497729298,3.0174974902920217,471.68375376456197,483.75374372573003
TSLA,2025-12-08,2025-12-08 15:00:00+00:00,2025-12-08 15:30:00+00:00,LONG,444.99,441.75943080711966,4,-12.92227677152141,SL,2,0.02,23.8995328219021,2.1537127952535737,441.75943080711966,450.37428198813393
TSLA,2025-12-08,2025-12-08 15:45:00+00:00,2025-12-08 16:00:00+00:00,LONG,441.715,438.35499070088986,4,-13.440037196440471,SL,1,0.01,19.013299723321865,2.2400061994067473,438.35499070088986,447.31501549851686
TSLA,2025-12-08,2025-12-08 16:15:00+00:00,2025-12-08 20:45:00+00:00,LONG,438.68,439.59,4,3.6399999999998727,MeanRev,18,0.19,15.793112215898404,2.244035957651737,435.3139460635224,444.2900898941293
MRVL,2025-12-08,2025-12-08 14:45:00+00:00,2025-12-08 16:00:00+00:00,LONG,90.9,88.97763193857858,22,-42.29209735127131,SL,5,0.05,16.043457873303595,1.2815787076142784,88.97763193857858,94.1039467690357
MRVL,2025-12-08,2025-12-08 16:15:00+00:00,2025-12-08 20:30:00+00:00,LONG,89.9,92.38,22,54.559999999999775,MeanRev,17,0.18,19.56535556287099,1.1858675116396258,88.12119873254056,92.86466877909908
TER,2025-12-12,2025-12-12 16:15:00+00:00,2025-12-12 20:45:00+00:00,LONG,194.0,193.38,10,-6.2000000000000455,EOD,18,0.19,24.609655008445245,1.6188451565069863,191.57173226523952,198.04711289126746
BA,2025-12-09,2025-12-09 18:00:00+00:00,2025-12-09 18:30:00+00:00,LONG,201.32,200.256795324989,9,-9.568842075098814,SL,2,0.02,24.2327340816269,0.7088031166739909,200.256795324989,203.09200779168498
BA,2025-12-09,2025-12-09 18:45:00+00:00,2025-12-09 20:45:00+00:00,LONG,200.435,200.275,9,-1.4399999999999693,EOD,8,0.08,19.815304963850707,0.7010387927597507,199.38344181086038,202.1875969818994
